uuid,timestamp,caller_id,call_type,duration
6060C943-1372-4B4D-921B-E181EFCE07B1,2024-09-03T21:43:18.057298,,cellular,0
455BA2AF-52FA-4AFB-A11B-E996F73C282F,2024-09-03T21:54:31.043301,,cellular,0
538BEE4C-E35F-4373-93E5-EFF594DB4024,2024-09-03T21:58:23.045020,,cellular,0
52367FCD-24C6-47F3-B0E2-5413F2648700,2024-09-03T22:10:00.040245,,cellular,0
627996AC-2A6B-461A-8D4A-8C7332915A17,2024-09-03T22:11:16.036441,,cellular,0
9D9C661A-1999-4E7D-BF98-709726293893,2024-09-03T22:12:40.027606,,cellular,0
71A5CDE4-776F-4E58-A447-05E64897E599,2024-09-03T22:21:22.074894,,cellular,0
0D9BD350-4C0C-4673-B6EF-08B33B2F242E,2024-09-04T01:16:51.040410,,cellular,0
4FD86FAC-CB1E-4B8F-8D62-7B8B1F282BEB,2024-09-04T01:38:58.035989,,cellular,0
D41435BF-FC0B-4374-A404-FE70BCE02715,2024-09-04T01:53:26.050511,,cellular,0
61F8766B-9394-4C3F-AF00-2FB43F8A60A8,2024-09-04T02:28:47.060443,,cellular,0
8CAF7D23-44DC-4E5B-BDCF-A81DF4497547,2024-09-04T15:30:14.295415,,facetime,0
7E87ED4F-C832-4E2D-A8D2-8794F4147A67,2024-09-04T16:49:34.044598,,cellular,0
B1DF2B97-3335-4833-9819-800CB60CBC55,2024-09-04T17:00:35.044349,,cellular,0
44C59EAB-F1F8-4330-BFD8-990D26151E21,2024-09-04T17:03:23.740020,,cellular,0
4F796A98-7D3B-403D-9F8A-5F78EB883666,2024-09-04T17:32:59.055513,,cellular,0
7CF85A07-7099-4B2D-8E19-80BC6CA92C8A,2024-09-04T17:41:24.038610,,cellular,0
1D769626-C76C-4C8C-8B11-58EDFC529799,2024-09-04T19:14:39.035494,,cellular,0
16FA875B-CC70-4D49-87CB-6377488F3836,2024-09-04T19:15:42.050309,,cellular,0
AB0BCD4C-FEB7-498F-948B-85E29261ECC0,2024-09-04T19:26:47.052020,,cellular,0
D590D623-1149-48DE-BB48-A5FA5C33D88C,2024-09-04T20:07:07.037246,,cellular,0
6F655B85-5C1B-405E-B3FE-1BB63C7993B4,2024-09-04T21:59:13.051173,,cellular,0
37EB6619-6069-4142-A85F-93ADCC64CD17,2024-09-04T22:44:23.068053,,facetime,0
413DFB07-6CFD-4567-8A37-61A0AA914F17,2024-09-04T22:56:19.041088,,cellular,0
CE822C11-590C-4DD4-9457-21A50910819F,2024-09-04T23:07:49.469472,,facetime,0
3714F89D-C384-4886-ACCD-D42084433554,2024-09-04T23:08:12.052191,,cellular,0
0EEBDD36-BB06-42C6-A762-19602931EAC4,2024-09-04T23:09:58.047980,,cellular,0
D836A389-4F34-484B-833A-AF00450CD049,2024-09-05T00:18:19.055245,,cellular,0
AD7927C1-EF83-40B4-8C4C-6B4692E723F9,2024-09-05T00:45:54.049321,,cellular,0
59CD0F42-A431-4C78-B415-84F92DB555BF,2024-09-05T00:49:56.039917,,cellular,0
B7AC64D2-3A68-4EE8-8363-EA23B9DC27FD,2024-09-05T15:11:24.041055,,cellular,0
4FE00C4C-2B33-4269-A1C1-A92FF7EFCB5C,2024-09-05T15:24:59.038543,,cellular,0
8343928E-704D-4B04-861B-EDF78ED59BF2,2024-09-05T16:10:34.036408,,cellular,0
2FB6EF7B-B24D-4F3C-B2F1-E0502F0C2B9C,2024-09-05T16:11:28.052424,,cellular,0
52C1B6F5-12CC-4F66-9E7F-0A125C19933D,2024-09-05T16:18:07.038312,,cellular,0
F35F6F84-3E3F-467B-9840-D35AD3B4608A,2024-09-05T16:23:31.035783,,cellular,0
59F7C738-AE63-433E-A5E2-D39EA5A4D30F,2024-09-05T17:29:58.032162,,cellular,0
7E4E9C6C-088D-4A0C-A533-450F6BBB69B4,2024-09-05T17:54:30.090881,,cellular,0
28AE2927-35C2-42C4-A044-A90F7DB6466B,2024-09-05T18:10:02.036699,,cellular,0
E1A1B843-F484-429E-830E-BE2D93B343F1,2024-09-05T19:42:20.036540,,cellular,0
582C4F04-B3A1-4519-A500-C2ED61333147,2024-09-05T20:01:10.067009,,cellular,0
6F2153E4-767D-4737-9D58-61DBAFC88FEC,2024-09-05T20:05:53.049139,,cellular,0
0094FE87-CF4B-4D59-9BE6-22D73345DB88,2024-09-05T20:06:41.043952,,cellular,0
070CA10F-A432-4D97-9283-412020008BD4,2024-09-05T22:58:32.060817,,cellular,0
CAC519F3-19B1-4952-96F6-D3918F972B13,2024-09-05T23:10:33.382734,,cellular,0
15636097-48C4-4FC6-A578-82220A568EF9,2024-09-05T23:10:47.043848,,cellular,0
D81FF3C6-A1A2-45D8-BC01-090CECA1D6D2,2024-09-06T00:46:00.042469,,cellular,0
D8413123-66BA-4938-AFF3-0113721DC1CB,2024-09-06T14:04:10.042314,,cellular,0
3F6C8D24-4A62-44E6-AF9C-35E1CB92E335,2024-09-06T15:41:43.038299,,cellular,0
17F8BD58-20D3-49E0-95E8-73B4E0643668,2024-09-06T15:47:08.047819,,cellular,0
BCBCF552-26E3-4632-991B-BE77460BA47F,2024-09-06T16:15:04.035258,,cellular,0
18362E0C-C4CB-4A4F-820B-D30D2AE709B9,2024-09-06T16:16:13.041884,,cellular,0
07D4F092-F0DF-4250-B5F6-F6CDB2D4DC9D,2024-09-06T17:35:53.069324,,cellular,0
0753322D-87B3-4AF3-965F-169E13574A6C,2024-09-06T17:39:19.038748,,cellular,0
FA85DEE0-2BB5-4305-929B-6C385974C27B,2024-09-06T19:41:07.040168,,cellular,0
9D3DEF0F-31B1-43A1-BA3F-83AA6DA87E16,2024-09-06T21:37:00.038112,,cellular,0
5932F2A4-E016-4A53-96A8-80C97AC7DC0A,2024-09-06T21:41:58.049328,,cellular,0
54B13357-D708-49DB-A49A-85F536649875,2024-09-06T21:42:41.028588,,cellular,0
F49498BE-FE95-45A2-B4FB-88E74086EC2C,2024-09-06T21:54:31.050240,,cellular,0
2551F3EB-931B-4109-A9C3-EAEC2C70DCFB,2024-09-06T21:55:08.052992,,cellular,0
37490080-5E30-4390-8181-473E916E0826,2024-09-06T22:31:51.482405,,cellular,0
7FF48882-6863-4FFA-978A-5F8217DF212E,2024-09-06T22:32:01.029136,,cellular,0
E96C88B7-FB30-407F-B655-95800A93E9EE,2024-09-06T22:43:33.028992,,facetime,0
4C3B0071-A6CA-400A-BAF6-8300FB416D73,2024-09-06T22:58:33.056384,,cellular,0
54D80A87-EA9A-4767-9862-12055267765C,2024-09-06T23:05:48.053977,,cellular,0
BA1A203A-0A1F-4F2B-8BFD-CC3EB6D3C09C,2024-09-07T01:39:38.039672,,cellular,0
8F4B5297-52BF-4BDE-BCF8-0854462B16F1,2024-09-07T14:41:31.040500,,cellular,0
8E49C82F-BAFA-48CB-A935-86845137E92C,2024-09-07T16:52:27.043547,,cellular,0
FA48CAAB-99C8-4721-B542-3F6C7AED9982,2024-09-07T17:08:54.048055,,cellular,0
212085F3-DFA0-4A01-8CAC-F54081D9D0BE,2024-09-07T18:53:02.038252,,cellular,0
8F589FCA-11F5-4A93-BFFF-E831F564D03E,2024-09-07T19:02:43.033381,,cellular,0
FDF66075-978A-4309-AAE0-C573F936B3F4,2024-09-07T20:14:32.041931,,cellular,0
F84D5B54-FB66-4F95-9952-C153CD932E8C,2024-09-07T22:08:26.034991,,cellular,0
FCA3611B-48D2-48E1-9B27-C05B86EF113F,2024-09-07T22:54:43.038996,,cellular,0
87CEF674-244E-466C-A859-8324B7BF34CF,2024-09-07T22:57:27.217559,,cellular,0
0A8FA5D7-2709-48ED-AEA6-1A185BF0C68C,2024-09-07T23:07:39.410442,,facetime,0
9693A0E6-85D8-4C73-A763-E8930AF60AC8,2024-09-08T00:08:48.065376,,cellular,0
8E31AE21-E27C-4BD9-AB9E-8C7C8E46FBB4,2024-09-08T00:44:14.043484,,cellular,0
34115044-1C8D-4361-967C-A765D3E0CC99,2024-09-08T01:20:28.046999,,cellular,0
D0DAF7AC-4FB3-4DDF-A77B-3BFFA597E169,2024-09-08T02:32:01.041252,,cellular,0
36893252-FBFE-401F-9F94-9302AE2AD470,2024-09-08T03:20:33.041823,,cellular,0
C804324A-CD12-4547-8634-C17E946D4849,2024-09-08T03:25:01.999000,,cellular,0
3F6C977F-53F5-4D19-82F2-0C8BAC15A474,2024-09-08T16:31:01.030070,,cellular,0
C863796D-8830-4E91-8DE2-58429EFDB580,2024-09-08T16:44:17.063303,,cellular,0
D55D8BD6-1F6F-4A48-BABB-FEA1C769D3C0,2024-09-08T18:20:37.058416,,cellular,0
9D081591-0B0B-4E7C-9901-726F0BA8EEAA,2024-09-08T18:34:40.036616,,cellular,0
D12EC578-6248-49ED-8764-77889837D304,2024-09-08T19:16:51.055172,,cellular,0
0BA21B59-A567-4A32-815B-2DE6E0D409B5,2024-09-08T19:25:15.042570,,cellular,0
A81AD36B-2EF3-44D0-8D75-09A40A128A14,2024-09-08T19:40:13.040828,,cellular,0
CEA3290E-26B6-4FB0-AB45-E8E0D383434A,2024-09-09T02:26:37.116097,,cellular,0
6464F370-43E5-4E66-B0AD-D8EA3E71DE72,2024-09-09T03:36:47.376115,,facetime,0
90C31863-A0EC-4F76-99A4-4E1CB6771B44,2024-09-09T03:37:32.297606,,facetime,0
87E05402-1084-495C-B37C-55945501D4E7,2024-09-09T03:37:42.384437,,facetime,0
495FEA06-F97A-498F-BEB1-0930B89A986C,2024-09-09T04:14:23.049892,,cellular,0
14284C3B-2BF7-4959-AC6B-F589B1418BDC,2024-09-09T06:41:10.036744,,cellular,0
9CCE3A98-4416-40E0-8AA8-CBEB5AF3BF67,2024-09-09T14:39:25.029216,,cellular,0
5920B336-94C6-48DF-8EDC-8F8C0427641C,2024-09-09T14:40:49.035695,,cellular,0
A391CA5D-785D-495B-9303-806B15FA05AC,2024-09-09T18:42:17.180007,,cellular,0
7F5EF15F-792D-4C26-9C58-A5D9A769767B,2024-09-09T18:42:54.983629,,facetime,0
60743C2F-FE3F-4FBE-83D1-6C37F39CA52D,2024-09-09T20:52:33.032010,,cellular,0
7885BB6E-19C1-4526-8B83-22BDF93D0E3E,2024-09-10T03:18:00.022349,,cellular,0
70756D42-B46A-4408-87A8-7595DCAC8815,2024-09-10T15:35:33.031607,,cellular,0
136D7CFF-0D44-45A1-BDF7-5B603E74EB3F,2024-09-10T15:50:55.034956,,cellular,0
995916AC-46BE-4BA6-A283-E17CDF5360A8,2024-09-10T16:21:28.049900,,cellular,0
47142094-AEBA-44C9-B88F-A36BB782D5D6,2024-09-10T19:35:53.028877,,cellular,0
59C18CA1-5A50-4C89-BA02-0047326F4BCF,2024-09-10T19:59:08.036306,,cellular,0
EB2298AF-14FE-4157-A784-E0FC467B6B91,2024-09-10T20:00:31.034320,,cellular,0
357AE332-0749-4DEA-A65C-20291E8E846F,2024-09-10T20:19:14.034393,,cellular,0
BB28355A-67D8-44EA-B294-8A12721EF672,2024-09-10T21:13:51.036035,,cellular,0
1AC59961-3556-4E0D-B026-114F767EBCD2,2024-09-10T21:14:17.044718,,cellular,0
72523DC5-AF64-43E9-B063-A0818C2D5A72,2024-09-11T00:04:13.759669,,cellular,0
8D0E841C-7D32-4639-9DA3-33B87A4A7C93,2024-09-11T00:04:33.046089,,cellular,0
047C95AD-2071-479D-BED0-6431F60E4A70,2024-09-11T00:10:13.056551,,cellular,0
17BC6488-555E-493B-99EB-035657C3C869,2024-09-11T00:27:33.031474,,cellular,0
001994A0-7196-4F1E-B873-F876C732BE43,2024-09-11T04:36:07.169117,,cellular,0
B6E604BB-DABD-46BB-A862-77B13B086230,2024-09-11T04:36:24.153739,,facetime,0
4719DCFC-2073-4C46-9C83-CE844F7A7AD9,2024-09-11T11:54:47.041183,,cellular,0
63A62318-6A10-4809-A497-05163103732D,2024-09-11T13:04:35.529755,,cellular,0
FB36207C-F85C-4CFC-80EA-33F914A54082,2024-09-11T13:04:47.044409,,cellular,0
6A70C10E-1374-49BF-B214-7F48CA9BFD94,2024-09-11T13:23:37.035979,,cellular,0
622BF1E6-1539-480C-A13B-EE9B76C44286,2024-09-11T18:52:02.032252,,cellular,0
56F50F5F-0679-4D3F-9F6C-7CC4E77B4C2F,2024-09-11T19:09:04.039282,,cellular,0
7EB02A12-285C-480F-9514-78CD3B2A20B1,2024-09-11T20:50:32.035675,,cellular,0
0B6D74A5-28FD-4D13-8C55-766951D6605A,2024-09-11T20:57:33.793633,,cellular,0
E97B46B6-4A89-4D47-90FD-AFAAF002C572,2024-09-11T21:04:00.037655,,cellular,0
43F5B859-719D-4228-B504-9ABED7BB0B1F,2024-09-11T21:08:15.034481,,cellular,0
5D379DAA-6DC9-4B2A-A11A-01A8C2E54781,2024-09-11T22:19:29.463625,,cellular,0
95E80561-BB92-42FC-AD47-8675FE3AF70D,2024-09-11T22:30:27.032401,,cellular,0
9DCAE107-C8F1-4298-8167-2FFB331B6E82,2024-09-11T22:34:56.048461,,cellular,0
B5A133E1-BC15-4077-BF83-DC476FF81BDF,2024-09-11T22:42:10.049385,,cellular,0
643E3DA2-911F-4017-879F-BA4B59185AF4,2024-09-11T22:53:56.040006,,cellular,0
4927831B-7830-411A-B588-29DD5BB84EF3,2024-09-11T23:13:21.036994,,cellular,0
D169CECC-2737-4615-816E-70DF7296F6F6,2024-09-12T02:39:46.148238,,cellular,0
B3C8261A-1BDB-4673-84D4-0B090CDF702C,2024-09-12T02:58:04.629762,,facetime,0
A80C3999-9259-442C-8148-6900B8A3E2F6,2024-09-12T12:07:45.677807,,facetime,0
8FF15A97-3412-45A5-908D-03F9F99965A8,2024-09-12T14:17:00.033390,,cellular,0
A42A2371-B170-4CE0-80F0-F2221F0EFC32,2024-09-12T14:20:24.044058,,cellular,0
FC62C86E-FB5A-4C25-9F6D-A9626D4947B9,2024-09-12T15:02:40.049768,,cellular,0
DEC44DE9-10C5-4F7E-BF42-FB8437C21A32,2024-09-12T18:26:16.059067,,cellular,0
42D741D2-7F27-4A29-BCCF-3E80B60E38B3,2024-09-12T19:40:43.097879,,cellular,0
1E380552-43A2-40DC-9CFB-46A8FDC9F49F,2024-09-12T20:00:15.032157,,cellular,0
8109815B-9BE6-43DF-82FB-51EBA4595646,2024-09-12T21:00:27.061538,,cellular,0
206D0F4B-7D63-419D-982C-3B2DC0858E04,2024-09-12T22:02:53.042801,,cellular,0
DA079D22-5116-4CC8-94E7-0CB95F0A4AB5,2024-09-12T22:45:28.998930,,cellular,0
